01	FB	147642	0005	S	01	UN	8.00	9538.00	76304.00	S	N		0	0	02	N		0	0	
01	FB	147642	0010	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147643	0003	S	01	UN	11.00	50000.00	550000.00	N	N	IV01	0	0	02	S	MF11	4	22000	
01	FB	147643	0004	S	01	UN	3.00	9500.00	28500.00	S	N		0	0	02	N		0	0	
01	FB	147643	0005	S	01	UN	11.00	9538.00	104918.00	S	N		0	0	02	N		0	0	
01	FB	147643	0010	S	01	UN	8.00	9500.00	76000.00	S	N		0	0	02	N		0	0	
01	FB	147644	0003	S	01	UN	2.00	50000.00	100000.00	N	N	IV01	0	0	02	S	MF11	4	4000	
01	FB	147644	0005	S	01	UN	2.00	9538.00	19076.00	S	N		0	0	02	N		0	0	
01	FB	147644	0010	S	01	UN	2.00	9500.00	19000.00	S	N		0	0	02	N		0	0	
01	FB	147645	0003	S	01	UN	3.00	50000.00	150000.00	N	N	IV01	0	0	02	S	MF11	4	6000	
01	FB	147645	0004	S	01	UN	3.00	9500.00	28500.00	S	N		0	0	02	N		0	0	
01	FB	147645	0005	S	01	UN	3.00	9538.00	28614.00	S	N		0	0	02	N		0	0	
01	FB	147646	0003	S	01	UN	1.00	50000.00	50000.00	N	N	IV01	0	0	02	S	MF11	4	2000	
01	FB	147646	0005	S	01	UN	1.00	9538.00	9538.00	S	N		0	0	02	N		0	0	
01	FB	147646	0010	S	01	UN	1.00	9500.00	9500.00	S	N		0	0	02	N		0	0	
01	FB	147647	0003	S	01	UN	3.00	50000.00	150000.00	N	N	IV01	0	0	02	S	MF11	4	6000	
01	FB	147647	0005	S	01	UN	3.00	9538.00	28614.00	S	N		0	0	02	N		0	0	
01	FB	147647	0010	S	01	UN	3.00	9500.00	28500.00	S	N		0	0	02	N		0	0	
01	FB	147648	0002	N	02	UN	4.00	2000.00	8000.00	N	N	IV01	0	0	01	S	MF11	4	320	
01	FB	147649	0002	N	02	UN	7.00	2000.00	14000.00	N	N	IV01	0	0	01	S	MF11	4	560	
